,0
11439,Complex Problem Solving
11440,Critical Thinking
11441,Monitoring
11442,Operation and Control
11443,Operations Monitoring
11444,Active Listening
11445,Quality Control Analysis
11446,Reading Comprehension
11447,Service Orientation
11448,Speaking
11449,Complex Problem Solving
11450,Critical Thinking
11451,Monitoring
11452,Operation and Control
11453,Judgment and Decision Making
11454,Time Management
11455,Operations Monitoring
11456,Operation and Control
11457,Monitoring
11458,Active Listening
11459,Equipment Maintenance
11460,Instructing
11461,Judgment and Decision Making
11462,Quality Control Analysis
11463,Reading Comprehension
11464,Speaking
11465,Time Management
11466,Troubleshooting
11467,Operation and Control
11468,Operations Monitoring
11469,Monitoring
11470,Speaking
11471,Active Listening
11472,Critical Thinking
11473,Quality Control Analysis
11474,Reading Comprehension
11475,Troubleshooting
11476,Operations Monitoring
11477,Active Listening
11478,Critical Thinking
11479,Monitoring
11480,Operation and Control
11481,Reading Comprehension
11482,Speaking
11483,Quality Control Analysis
11484,Operations Monitoring
11485,Reading Comprehension
11486,Active Listening
11487,Complex Problem Solving
11488,Critical Thinking
11489,Monitoring
11490,Operation and Control
11491,Monitoring
11492,Operations Monitoring
11493,Active Listening
11494,Complex Problem Solving
11495,Reading Comprehension
11496,Speaking
11497,Operations Monitoring
11498,Operation and Control
11499,Critical Thinking
11500,Judgment and Decision Making
11501,Monitoring
11502,Quality Control Analysis
11503,Complex Problem Solving
11504,Coordination
11505,Speaking
11506,Troubleshooting
11507,Operations Monitoring
11508,Active Listening
11509,Monitoring
11510,Operation and Control
11511,Reading Comprehension
11512,Time Management
11513,Operation and Control
11514,Operations Monitoring
11515,Quality Control Analysis
11516,Monitoring
11517,Speaking
11518,Active Listening
11519,Critical Thinking
11520,Active Learning
11521,Complex Problem Solving
11522,Coordination
11523,Equipment Maintenance
11524,Judgment and Decision Making
11525,Reading Comprehension
11526,Repairing
11527,Time Management
11528,Troubleshooting
11529,Operations Monitoring
11530,Operation and Control
11531,Monitoring
11532,Quality Control Analysis
11533,Active Listening
11534,Critical Thinking
11535,Speaking
11536,Troubleshooting
11537,Operations Monitoring
11538,Monitoring
11539,Operation and Control
11540,Active Listening
11541,Critical Thinking
11542,Reading Comprehension
11543,Speaking
11544,Operation and Control
11545,Operations Monitoring
11546,Quality Control Analysis
11547,Monitoring
11548,Reading Comprehension
11549,Critical Thinking
11550,Judgment and Decision Making
11551,Speaking
11552,Troubleshooting
11553,Operations Monitoring
11554,Operation and Control
11555,Monitoring
11556,Quality Control Analysis
11557,Active Listening
11558,Reading Comprehension
11559,Operations Monitoring
11560,Monitoring
11561,Operation and Control
11562,Active Listening
11563,Critical Thinking
11564,Reading Comprehension
11565,Speaking
11566,Operations Monitoring
11567,Active Listening
11568,Monitoring
11569,Operation and Control
11570,Reading Comprehension
11571,Critical Thinking
11572,Quality Control Analysis
11573,Speaking
11574,Time Management
11575,Operation and Control
11576,Operations Monitoring
11577,Active Listening
11578,Monitoring
11579,Quality Control Analysis
11580,Speaking
11581,Critical Thinking
11582,Equipment Maintenance
11583,Judgment and Decision Making
11584,Operations Monitoring
11585,Active Listening
11586,Monitoring
11587,Operation and Control
11588,Reading Comprehension
11589,Coordination
11590,Critical Thinking
11591,Quality Control Analysis
11592,Speaking
11593,Time Management
11594,Operation and Control
11595,Operations Monitoring
11596,Active Listening
11597,Monitoring
11598,Quality Control Analysis
11599,Speaking
11600,Coordination
11601,Reading Comprehension
11602,Repairing
11603,Time Management
11604,Troubleshooting
11605,Operations Monitoring
11606,Operation and Control
11607,Quality Control Analysis
11608,Active Listening
11609,Critical Thinking
11610,Monitoring
11611,Speaking
11612,Time Management
11613,Operations Monitoring
11614,Operation and Control
11615,Quality Control Analysis
11616,Speaking
11617,Active Listening
11618,Critical Thinking
11619,Monitoring
11620,Operations Monitoring
11621,Operation and Control
11622,Active Listening
11623,Quality Control Analysis
11624,Coordination
11625,Critical Thinking
11626,Monitoring
11627,Speaking
11628,Operations Monitoring
11629,Active Listening
11630,Critical Thinking
11631,Operation and Control
11632,Quality Control Analysis
11633,Reading Comprehension
11634,Operations Monitoring
11635,Monitoring
11636,Active Listening
11637,Critical Thinking
11638,Operation and Control
11639,Quality Control Analysis
11640,Reading Comprehension
11641,Complex Problem Solving
11642,Coordination
11643,Judgment and Decision Making
11644,Social Perceptiveness
11645,Speaking
11646,Operations Monitoring
11647,Critical Thinking
11648,Reading Comprehension
11649,Active Listening
11650,Coordination
11651,Operation and Control
11652,Speaking
11653,Operations Monitoring
11654,Monitoring
11655,Operation and Control
11656,Reading Comprehension
11657,Active Listening
11658,Critical Thinking
11659,Operation and Control
11660,Operations Monitoring
11661,Monitoring
11662,Speaking
11663,Active Listening
11664,Critical Thinking
11665,Quality Control Analysis
11666,Reading Comprehension
11667,Troubleshooting
11668,Operations Monitoring
11669,Operation and Control
11670,Critical Thinking
11671,Complex Problem Solving
11672,Monitoring
11673,Equipment Maintenance
11674,Judgment and Decision Making
11675,Quality Control Analysis
11676,Repairing
11677,Speaking
11678,Troubleshooting
11679,Active Learning
11680,Active Listening
11681,Reading Comprehension
11682,Time Management
11683,Operations Monitoring
11684,Operation and Control
11685,Quality Control Analysis
11686,Active Listening
11687,Critical Thinking
11688,Monitoring
11689,Speaking
11690,Time Management
11691,Operation and Control
11692,Operations Monitoring
11693,Critical Thinking
11694,Monitoring
11695,Quality Control Analysis
11696,Troubleshooting
11697,Operations Monitoring
11698,Operation and Control
11699,Monitoring
11700,Active Listening
11701,Complex Problem Solving
11702,Coordination
11703,Judgment and Decision Making
11704,Quality Control Analysis
11705,Speaking
11706,Time Management
11707,Operations Monitoring
11708,Operation and Control
11709,Monitoring
11710,Active Listening
11711,Equipment Maintenance
11712,Instructing
11713,Judgment and Decision Making
11714,Quality Control Analysis
11715,Reading Comprehension
11716,Speaking
11717,Time Management
11718,Troubleshooting
11719,Operation and Control
11720,Operations Monitoring
11721,Monitoring
11722,Reading Comprehension
11723,Equipment Maintenance
11724,Quality Control Analysis
11725,Active Learning
11726,Active Listening
11727,Critical Thinking
11728,Speaking
11729,Time Management
11730,Writing
11731,Operation and Control
11732,Operations Monitoring
11733,Monitoring
11734,Speaking
11735,Active Listening
11736,Critical Thinking
11737,Quality Control Analysis
11738,Reading Comprehension
11739,Troubleshooting
11740,Operations Monitoring
11741,Active Listening
11742,Critical Thinking
11743,Monitoring
11744,Operation and Control
11745,Reading Comprehension
11746,Speaking
11747,Quality Control Analysis
11748,Operations Monitoring
11749,Reading Comprehension
11750,Active Listening
11751,Complex Problem Solving
11752,Critical Thinking
11753,Monitoring
11754,Operation and Control
11755,Operations Monitoring
11756,Critical Thinking
11757,Operation and Control
11758,Active Listening
11759,Monitoring
11760,Quality Control Analysis
11761,Troubleshooting
11762,Equipment Maintenance
11763,Reading Comprehension
11764,Active Learning
11765,Complex Problem Solving
11766,Judgment and Decision Making
11767,Repairing
11768,Speaking
11769,Writing
11770,Operations Monitoring
11771,Critical Thinking
11772,Reading Comprehension
11773,Active Listening
11774,Monitoring
11775,Quality Control Analysis
11776,Operation and Control
11777,Operations Monitoring
11778,Active Listening
11779,Monitoring
11780,Quality Control Analysis
11781,Speaking
11782,Coordination
11783,Reading Comprehension
11784,Repairing
11785,Time Management
11786,Troubleshooting
11787,Operations Monitoring
11788,Operation and Control
11789,Critical Thinking
11790,Complex Problem Solving
11791,Monitoring
11792,Equipment Maintenance
11793,Judgment and Decision Making
11794,Quality Control Analysis
11795,Repairing
11796,Speaking
11797,Troubleshooting
11798,Active Learning
11799,Active Listening
11800,Reading Comprehension
11801,Time Management
11802,Operation and Control
11803,Operations Monitoring
11804,Monitoring
11805,Active Listening
11806,Complex Problem Solving
11807,Critical Thinking
11808,Speaking
11809,Quality Control Analysis
11810,Active Listening
11811,Critical Thinking
11812,Monitoring
11813,Complex Problem Solving
11814,Equipment Maintenance
11815,Judgment and Decision Making
11816,Reading Comprehension
11817,Speaking
11818,Time Management
11819,Operations Monitoring
11820,Quality Control Analysis
11821,Reading Comprehension
11822,Active Listening
11823,Critical Thinking
11824,Monitoring
11825,Speaking
11826,Reading Comprehension
11827,Judgment and Decision Making
11828,Monitoring
11829,Operations Monitoring
11830,Active Listening
11831,Coordination
11832,Critical Thinking
11833,Operations Monitoring
11834,Quality Control Analysis
11835,Critical Thinking
11836,Reading Comprehension
11837,Speaking
11838,Troubleshooting
11839,Monitoring
11840,Operations Monitoring
11841,Reading Comprehension
11842,Active Listening
11843,Critical Thinking
11844,Operation and Control
11845,Quality Control Analysis
11846,Speaking
11847,Active Listening
11848,Monitoring
11849,Quality Control Analysis
11850,Coordination
11851,Critical Thinking
11852,Instructing
11853,Operations Monitoring
11854,Reading Comprehension
11855,Social Perceptiveness
11856,Speaking
11857,Time Management
11858,Active Listening
11859,Coordination
11860,Management of Personnel Resources
11861,Time Management
11862,Critical Thinking
11863,Speaking
11864,Monitoring
11865,Reading Comprehension
11866,Social Perceptiveness
11867,Complex Problem Solving
11868,Judgment and Decision Making
11869,Negotiation
11870,Writing
11871,Active Learning
11872,Persuasion
11873,Systems Evaluation
11874,Instructing
11875,Learning Strategies
11876,Service Orientation
11877,Operation and Control
11878,Operations Monitoring
11879,Active Listening
11880,Critical Thinking
11881,Monitoring
11882,Speaking
11883,Judgment and Decision Making
11884,Reading Comprehension
11885,Active Learning
11886,Complex Problem Solving
11887,Time Management
11888,Coordination
11889,Writing
11890,Operations Monitoring
11891,Monitoring
11892,Operation and Control
11893,Active Listening
11894,Critical Thinking
11895,Judgment and Decision Making
11896,Time Management
11897,Reading Comprehension
11898,Speaking
11899,Operation and Control
11900,Monitoring
11901,Operations Monitoring
11902,Speaking
11903,Active Listening
11904,Complex Problem Solving
11905,Critical Thinking
11906,Coordination
11907,Judgment and Decision Making
11908,Quality Control Analysis
11909,Reading Comprehension
11910,Time Management
11911,Troubleshooting
11912,Active Learning
11913,Operation and Control
11914,Operations Monitoring
11915,Active Listening
11916,Speaking
11917,Monitoring
11918,Judgment and Decision Making
11919,Reading Comprehension
11920,Service Orientation
11921,Active Learning
11922,Complex Problem Solving
11923,Coordination
11924,Critical Thinking
11925,Social Perceptiveness
11926,Time Management
11927,Active Listening
11928,Coordination
11929,Management of Personnel Resources
11930,Time Management
11931,Critical Thinking
11932,Speaking
11933,Monitoring
11934,Reading Comprehension
11935,Social Perceptiveness
11936,Complex Problem Solving
11937,Judgment and Decision Making
11938,Negotiation
11939,Writing
11940,Active Learning
11941,Persuasion
11942,Systems Evaluation
11943,Instructing
11944,Learning Strategies
11945,Service Orientation
11946,Operations Monitoring
11947,Monitoring
11948,Operation and Control
11949,Active Listening
11950,Critical Thinking
11951,Judgment and Decision Making
11952,Time Management
11953,Reading Comprehension
11954,Speaking
11955,Coordination
11956,Monitoring
11957,Speaking
11958,Critical Thinking
11959,Active Listening
11960,Judgment and Decision Making
11961,Time Management
11962,Operations Monitoring
11963,Complex Problem Solving
11964,Operation and Control
11965,Reading Comprehension
11966,Active Learning
11967,Management of Personnel Resources
